0 1
0.00024672 0.886451
0.000986636 0.660282
0.00221902 0.407533
0.00394265 0.169414
0.00615583 -0.0355612
0.00885637 -0.202892
0.0120416 -0.335244
0.0157084 -0.438017
0.0198532 -0.516988
0.0244717 -0.577363
0.0295596 -0.623321
0.0351118 -0.658238
0.0411227 -0.684676
0.0475865 -0.704623
0.0544967 -0.719604
0.0618467 -0.730728
0.069629 -0.738879
0.077836 -0.744743
0.0864597 -0.748795
0.0954915 -0.751509
0.104922 -0.753146
0.114743 -0.753934
0.124944 -0.754064
0.135516 -0.753693
0.146447 -0.753021
0.157726 -0.752047
0.169344 -0.750832
0.181288 -0.749517
0.193546 -0.748109
0.206107 -0.746639
0.218958 -0.745134
0.232087 -0.743635
0.245479 -0.742182
0.259123 -0.740751
0.273005 -0.739372
0.28711 -0.738065
0.301426 -0.736811
0.315938 -0.735646
0.330631 -0.734577
0.345492 -0.733589
0.360504 -0.732685
0.375655 -0.73188
0.390928 -0.731175
0.406309 -0.730554
0.421783 -0.730052
0.437333 -0.729647
0.452946 -0.729336
0.468605 -0.729136
0.484295 -0.729029
0.5 -0.729029
0.515705 -0.729136
0.531395 -0.729336
0.547054 -0.729647
0.562667 -0.730052
0.578217 -0.730554
0.593691 -0.731175
0.609072 -0.73188
0.624345 -0.732686
0.639496 -0.733589
0.654508 -0.734578
0.669369 -0.735646
0.684062 -0.736811
0.698574 -0.738065
0.71289 -0.739372
0.726995 -0.740751
0.740877 -0.742183
0.754521 -0.743635
0.767913 -0.745134
0.781042 -0.74664
0.793893 -0.74811
0.806454 -0.749517
0.818712 -0.750833
0.830656 -0.752048
0.842274 -0.753022
0.853553 -0.753695
0.864484 -0.754067
0.875056 -0.753938
0.885257 -0.753158
0.895078 -0.751497
0.904508 -0.748771
0.91354 -0.744747
0.922164 -0.738899
0.930371 -0.730721
0.938153 -0.719562
0.945503 -0.704677
0.952414 -0.684698
0.958877 -0.658218
0.964888 -0.623287
0.97044 -0.577299
0.975528 -0.517006
0.980147 -0.438148
0.984292 -0.335148
0.987958 -0.202985
0.991144 -0.0355672
0.993844 0.169497
0.996057 0.407465
0.997781 0.660331
0.999013 0.886449
0.999753 1
