0 0
0.00024672 0.00314108
0.000986636 0.00627905
0.00221902 0.00941083
0.00394265 0.0125333
0.00615583 0.0156434
0.00885637 0.0187381
0.0120416 0.0218143
0.0157084 0.024869
0.0198532 0.0278991
0.0244717 0.0309017
0.0295596 0.0338738
0.0351118 0.0368125
0.0411227 0.0397148
0.0475865 0.0425779
0.0544967 0.045399
0.0618467 0.0481754
0.069629 0.0509041
0.077836 0.0535827
0.0864597 0.0562083
0.0954915 0.0587785
0.104922 0.0612907
0.114743 0.0637424
0.124944 0.0661312
0.135516 0.0684547
0.146447 0.0707107
0.157726 0.0728969
0.169344 0.0750111
0.181288 0.0770513
0.193546 0.0790155
0.206107 0.0809017
0.218958 0.0827081
0.232087 0.0844328
0.245479 0.0860742
0.259123 0.0876307
0.273005 0.0891007
0.28711 0.0904827
0.301426 0.0917755
0.315938 0.0929776
0.330631 0.0940881
0.345492 0.0951057
0.360504 0.0960294
0.375655 0.0968583
0.390928 0.0975917
0.406309 0.0982287
0.421783 0.0987688
0.437333 0.0992115
0.452946 0.0995562
0.468605 0.0998027
0.484295 0.0999507
0.5 0.1
0.515705 0.0999507
0.531395 0.0998027
0.547054 0.0995562
0.562667 0.0992115
0.578217 0.0987688
0.593691 0.0982287
0.609072 0.0975917
0.624345 0.0968583
0.639496 0.0960294
0.654508 0.0951057
0.669369 0.0940881
0.684062 0.0929776
0.698574 0.0917755
0.71289 0.0904827
0.726995 0.0891007
0.740877 0.0876307
0.754521 0.0860742
0.767913 0.0844328
0.781042 0.0827081
0.793893 0.0809017
0.806454 0.0790155
0.818712 0.0770513
0.830656 0.0750111
0.842274 0.0728969
0.853553 0.0707107
0.864484 0.0684547
0.875056 0.0661312
0.885257 0.0637424
0.895078 0.0612907
0.904508 0.0587785
0.91354 0.0562083
0.922164 0.0535827
0.930371 0.0509041
0.938153 0.0481754
0.945503 0.045399
0.952414 0.0425779
0.958877 0.0397148
0.964888 0.0368125
0.97044 0.0338738
0.975528 0.0309017
0.980147 0.0278991
0.984292 0.024869
0.987958 0.0218143
0.991144 0.0187381
0.993844 0.0156434
0.996057 0.0125333
0.997781 0.00941083
0.999013 0.00627905
0.999753 0.00314108
1 1.22465e-17
